customer_id,recencia,frequencia,monetario,r_score,f_score,m_score,rfm_score,segmento
15518.0,5,15,4189.99,3,3,3,9,Recorrentes
15519.0,324,2,344.61,1,1,1,3,Dormentes
15521.0,35,15,6424.82,3,3,3,9,Recorrentes
15522.0,28,1,259.05,3,1,1,5,Ocasionais
15523.0,25,16,17259.19,3,3,3,9,Recorrentes
15524.0,547,1,151.4,1,1,1,3,Dormentes
15525.0,314,2,430.78,1,1,2,4,Dormentes
15527.0,30,21,4734.7,3,3,3,9,Recorrentes
15528.0,195,1,229.33,2,1,1,4,Ocasionais
15529.0,7,11,4434.1,3,3,3,9,Recorrentes
15530.0,90,4,1475.06,2,2,3,7,Ocasionais
15532.0,72,9,3388.61,2,3,3,8,Ocasionais
15533.0,23,2,554.74,3,1,2,6,Ocasionais
15534.0,666,1,162.25,1,1,1,3,Dormentes
15535.0,114,6,1044.37,2,3,2,7,Ocasionais
15536.0,350,1,259.09,1,1,1,3,Dormentes
15537.0,104,1,110.92,2,1,1,4,Ocasionais
15538.0,478,6,3358.4,1,3,3,7,Dormentes
15540.0,316,1,247.38,1,1,1,3,Dormentes
15541.0,55,1,85.13,3,1,1,5,Ocasionais
15542.0,453,3,855.71,1,2,2,5,Dormentes
15543.0,229,2,242.26,2,1,1,4,Ocasionais
15544.0,60,18,7033.55,3,3,3,9,Recorrentes
15545.0,312,1,135.33,2,1,1,4,Ocasionais
15546.0,547,2,1079.1,1,1,2,4,Dormentes
15547.0,9,24,9307.72,3,3,3,9,Recorrentes
15548.0,536,1,158.09,1,1,1,3,Dormentes
15549.0,18,8,2334.16,3,3,3,9,Recorrentes
15550.0,47,11,2068.7,3,3,3,9,Recorrentes
15551.0,335,6,1243.75,1,3,2,6,Dormentes
15552.0,158,2,252.52,2,1,1,4,Ocasionais
15553.0,1,1,428.93,3,1,2,6,Ocasionais
15554.0,218,1,217.2,2,1,1,4,Ocasionais
15555.0,9,32,9873.0,3,3,3,9,Recorrentes
15558.0,580,1,202.68,1,1,1,3,Dormentes
15559.0,509,1,1109.4,1,1,2,4,Dormentes
15560.0,338,2,153.51999999999998,1,1,1,3,Dormentes
15561.0,90,7,1583.47,2,3,3,8,Ocasionais
15562.0,292,3,671.4300000000001,2,2,2,6,Ocasionais
15563.0,141,5,2194.64,2,2,3,7,Ocasionais
15564.0,404,2,70.74000000000001,1,1,1,3,Dormentes
15565.0,11,1,88.8,3,1,1,5,Ocasionais
15566.0,333,2,227.87,1,1,1,3,Dormentes
15568.0,14,1,228.31,3,1,1,5,Ocasionais
15569.0,44,10,3583.4500000000003,3,3,3,9,Recorrentes
15570.0,82,22,7397.65,2,3,3,8,Ocasionais
15571.0,19,11,3444.27,3,3,3,9,Recorrentes
15572.0,50,7,2984.5699999999997,3,3,3,9,Recorrentes
15573.0,26,4,1001.3199999999999,3,2,2,7,Recorrentes
15574.0,118,6,1101.44,2,3,2,7,Ocasionais
15575.0,560,1,30.1,1,1,1,3,Dormentes
15577.0,92,5,396.03,2,2,1,5,Ocasionais
15578.0,103,1,127.1,2,1,1,4,Ocasionais
15579.0,9,5,1250.63,3,2,2,7,Recorrentes
15580.0,317,8,1375.39,1,3,2,6,Dormentes
15581.0,61,38,7480.4,2,3,3,8,Ocasionais
15582.0,41,2,541.51,3,1,2,6,Ocasionais
15583.0,317,1,95.96,1,1,1,3,Dormentes
15584.0,13,4,835.77,3,2,2,7,Recorrentes
15585.0,117,1,455.3,2,1,2,5,Ocasionais
15586.0,533,3,1139.1000000000001,1,2,2,5,Dormentes
15587.0,30,6,1410.12,3,3,2,8,Recorrentes
15588.0,618,1,579.6,1,1,2,4,Dormentes
15589.0,196,3,478.53,2,2,2,6,Ocasionais
15590.0,323,5,1496.6,1,2,3,6,Dormentes
15591.0,523,3,217.9,1,2,1,4,Dormentes
15593.0,11,1,199.8,3,1,1,5,Ocasionais
15594.0,22,3,1506.43,3,2,3,8,Recorrentes
15595.0,428,1,357.6,1,1,1,3,Dormentes
15596.0,41,9,2727.72,3,3,3,9,Recorrentes
15597.0,516,1,238.8,1,1,1,3,Dormentes
15598.0,368,1,307.34,1,1,1,3,Dormentes
15599.0,145,2,937.15,2,1,2,5,Ocasionais
15600.0,369,4,1199.31,1,2,2,5,Dormentes
15601.0,30,28,13232.2,3,3,3,9,Recorrentes
15602.0,11,13,2785.2799999999997,3,3,3,9,Recorrentes
15603.0,19,2,88.47999999999999,3,1,1,5,Ocasionais
15605.0,30,8,1438.5,3,3,3,9,Recorrentes
15606.0,2,17,5230.99,3,3,3,9,Recorrentes
15607.0,277,9,1708.97,2,3,3,8,Ocasionais
15608.0,1,4,1663.58,3,2,3,8,Recorrentes
15609.0,125,1,298.48,2,1,1,4,Ocasionais
15611.0,11,23,2501.67,3,3,3,9,Recorrentes
15612.0,2,1,69.65,3,1,1,5,Ocasionais
15613.0,551,1,433.72,1,1,2,4,Dormentes
15614.0,378,4,3147.36,1,2,3,6,Dormentes
15615.0,4,44,19166.489999999998,3,3,3,9,Recorrentes
15616.0,379,1,317.11,1,1,1,3,Dormentes
15617.0,337,3,828.55,1,2,2,5,Dormentes
15618.0,33,3,419.04,3,2,2,7,Recorrentes
15620.0,161,3,1264.19,2,2,2,6,Ocasionais
15622.0,27,16,7470.66,3,3,3,9,Recorrentes
15623.0,82,8,2437.05,2,3,3,8,Ocasionais
15624.0,57,4,588.13,3,2,2,7,Recorrentes
15625.0,44,9,3236.4,3,3,3,9,Recorrentes
15626.0,15,3,1067.52,3,2,2,7,Recorrentes
15627.0,398,2,566.9000000000001,1,1,2,4,Dormentes
15628.0,6,14,4504.7,3,3,3,9,Recorrentes
15629.0,391,4,2240.9,1,2,3,6,Dormentes
15630.0,145,2,691.9100000000001,2,1,2,5,Ocasionais
15631.0,583,1,596.67,1,1,2,4,Dormentes
15632.0,4,7,2978.96,3,3,3,9,Recorrentes
15633.0,450,13,4335.96,1,3,3,7,Dormentes
15634.0,324,1,311.1,1,1,1,3,Dormentes
15635.0,336,1,100.35,1,1,1,3,Dormentes
15636.0,30,4,1444.58,3,2,3,8,Recorrentes
15637.0,354,4,574.23,1,2,2,5,Dormentes
15638.0,319,6,2265.2,1,3,3,7,Dormentes
15639.0,75,3,1065.08,2,2,2,6,Ocasionais
15640.0,19,26,20439.2,3,3,3,9,Recorrentes
15641.0,46,12,5345.55,3,3,3,9,Recorrentes
15642.0,670,1,105.78,1,1,1,3,Dormentes
15643.0,132,3,664.0,2,2,2,6,Ocasionais
15644.0,107,4,803.54,2,2,2,6,Ocasionais
15645.0,355,2,443.15999999999997,1,1,2,4,Dormentes
15646.0,98,5,784.81,2,2,2,6,Ocasionais
15647.0,356,1,169.0,1,1,1,3,Dormentes
15648.0,145,2,639.5,2,1,2,5,Ocasionais
15649.0,277,4,1660.35,2,2,3,7,Ocasionais
15650.0,462,2,553.88,1,1,2,4,Dormentes
15651.0,201,3,840.0799999999999,2,2,2,6,Ocasionais
15652.0,32,5,1405.94,3,2,2,7,Recorrentes
15653.0,33,2,877.44,3,1,2,6,Ocasionais
15655.0,184,1,560.67,2,1,2,5,Ocasionais
15656.0,119,3,563.63,2,2,2,6,Ocasionais
15658.0,131,8,2117.27,2,3,3,8,Ocasionais
15659.0,327,2,226.04,1,1,1,3,Dormentes
15660.0,26,13,2259.33,3,3,3,9,Recorrentes
15661.0,258,8,1215.95,2,3,2,7,Ocasionais
15662.0,602,2,283.73,1,1,1,3,Dormentes
15663.0,47,1,138.14,3,1,1,5,Ocasionais
15664.0,390,3,867.6,1,2,2,5,Dormentes
15665.0,109,5,3987.0699999999997,2,2,3,7,Ocasionais
15666.0,413,2,632.94,1,1,2,4,Dormentes
15668.0,158,1,76.32,2,1,1,4,Ocasionais
15669.0,44,3,565.54,3,2,2,7,Recorrentes
15670.0,237,2,325.20000000000005,2,1,1,4,Ocasionais
15671.0,35,5,1972.8899999999999,3,2,3,8,Recorrentes
15672.0,666,1,45.3,1,1,1,3,Dormentes
15673.0,29,9,6204.32,3,3,3,9,Recorrentes
15674.0,14,13,6948.23,3,3,3,9,Recorrentes
15675.0,22,4,542.04,3,2,2,7,Recorrentes
15676.0,224,1,897.8,2,1,2,5,Ocasionais
15677.0,362,2,648.4,1,1,2,4,Dormentes
15678.0,336,2,1473.24,1,1,3,5,Dormentes
15679.0,95,2,260.26,2,1,1,4,Ocasionais
15680.0,307,8,3173.9,2,3,3,8,Ocasionais
15681.0,124,12,2266.76,2,3,3,8,Ocasionais
15682.0,540,2,318.24,1,1,1,3,Dormentes
15683.0,58,2,524.54,3,1,2,6,Ocasionais
15684.0,488,3,173.95,1,2,1,4,Dormentes
15685.0,391,1,55.98,1,1,1,3,Dormentes
15686.0,361,1,90.0,1,1,1,3,Dormentes
15687.0,6,6,2241.1800000000003,3,3,3,9,Recorrentes
15688.0,359,1,190.57,1,1,1,3,Dormentes
15689.0,60,3,521.03,3,2,2,7,Recorrentes
15690.0,41,1,111.0,3,1,1,5,Ocasionais
15691.0,193,4,571.3,2,2,2,6,Ocasionais
15693.0,600,1,37.5,1,1,1,3,Dormentes
15694.0,7,20,8215.119999999999,3,3,3,9,Recorrentes
15695.0,207,4,1131.04,2,2,2,6,Ocasionais
15696.0,20,12,3179.0099999999998,3,3,3,9,Recorrentes
15697.0,630,1,246.75,1,1,1,3,Dormentes
15698.0,565,1,46.2,1,1,1,3,Dormentes
15700.0,113,2,696.68,2,1,2,5,Ocasionais
15701.0,9,3,1210.06,3,2,2,7,Recorrentes
15703.0,205,1,211.5,2,1,1,4,Ocasionais
15704.0,81,6,3734.66,2,3,3,8,Ocasionais
15705.0,142,1,143.1,2,1,1,4,Ocasionais
15706.0,4,4,1060.56,3,2,2,7,Recorrentes
15707.0,5,2,347.1,3,1,1,5,Ocasionais
15708.0,79,8,3241.24,2,3,3,8,Ocasionais
15709.0,224,2,327.85,2,1,1,4,Ocasionais
15710.0,358,1,898.87,1,1,2,4,Dormentes
15711.0,497,2,420.25,1,1,2,4,Dormentes
15712.0,12,11,3265.96,3,3,3,9,Recorrentes
15713.0,84,4,839.6400000000001,2,2,2,6,Ocasionais
15714.0,18,4,586.41,3,2,2,7,Recorrentes
15715.0,496,5,658.02,1,2,2,5,Dormentes
15716.0,86,11,2485.26,2,3,3,8,Ocasionais
15717.0,175,5,607.0,2,2,2,6,Ocasionais
15718.0,481,1,293.79,1,1,1,3,Dormentes
15719.0,4,30,9582.03,3,3,3,9,Recorrentes
15720.0,491,1,140.49,1,1,1,3,Dormentes
15722.0,49,9,4436.24,3,3,3,9,Recorrentes
15723.0,305,4,930.7,2,2,2,6,Ocasionais
15724.0,142,3,310.85,2,2,1,5,Ocasionais
15726.0,331,1,321.91,1,1,1,3,Dormentes
15727.0,48,14,8802.04,3,3,3,9,Recorrentes
15728.0,320,2,544.6,1,1,2,4,Dormentes
15729.0,153,3,192.55,2,2,1,5,Ocasionais
15730.0,6,5,1726.58,3,2,3,8,Recorrentes
15731.0,494,1,125.3,1,1,1,3,Dormentes
15732.0,153,10,1543.97,2,3,3,8,Ocasionais
15733.0,223,1,162.3,2,1,1,4,Ocasionais
15734.0,55,4,2263.3,3,2,3,8,Recorrentes
15735.0,362,1,327.68,1,1,1,3,Dormentes
15736.0,376,2,1767.12,1,1,3,5,Dormentes
15737.0,20,6,1064.51,3,3,2,8,Recorrentes
15738.0,4,39,12390.87,3,3,3,9,Recorrentes
15739.0,7,1,449.12,3,1,2,6,Ocasionais
15741.0,399,2,208.62,1,1,1,3,Dormentes
15742.0,560,1,156.87,1,1,1,3,Dormentes
15743.0,54,2,434.05,3,1,2,6,Ocasionais
15744.0,18,1,34.8,3,1,1,5,Ocasionais
15745.0,14,2,607.75,3,1,2,6,Ocasionais
15746.0,75,1,196.88,2,1,1,4,Ocasionais
15747.0,61,8,2078.54,2,3,3,8,Ocasionais
15748.0,390,2,465.45,1,1,2,4,Dormentes
15749.0,176,3,44534.3,2,2,3,7,Ocasionais
15750.0,13,15,5605.41,3,3,3,9,Recorrentes
15751.0,401,11,1380.44,1,3,2,6,Dormentes
15752.0,34,8,3391.68,3,3,3,9,Recorrentes
15753.0,245,1,79.2,2,1,1,4,Ocasionais
15754.0,14,8,2882.46,3,3,3,9,Recorrentes
15755.0,15,16,5705.610000000001,3,3,3,9,Recorrentes
15756.0,2,4,528.01,3,2,2,7,Recorrentes
15757.0,6,6,2940.36,3,3,3,9,Recorrentes
15759.0,159,7,830.9300000000001,2,3,2,7,Ocasionais
15761.0,383,1,143.05,1,1,1,3,Dormentes
15762.0,6,2,583.75,3,1,2,6,Ocasionais
15763.0,18,1,522.49,3,1,2,6,Ocasionais
15764.0,29,8,4503.08,3,3,3,9,Recorrentes
15765.0,607,1,370.63,1,1,1,3,Dormentes
15766.0,5,3,831.06,3,2,2,7,Recorrentes
15768.0,56,34,15308.890000000001,3,3,3,9,Recorrentes
15769.0,5,42,80727.52,3,3,3,9,Recorrentes
15770.0,553,1,321.45,1,1,1,3,Dormentes
15771.0,545,3,1006.54,1,2,2,5,Dormentes
15772.0,359,1,280.88,1,1,1,3,Dormentes
15773.0,350,1,138.84,1,1,1,3,Dormentes
15774.0,9,6,1288.34,3,3,2,8,Recorrentes
15775.0,186,2,150.5,2,1,1,4,Ocasionais
15776.0,74,1,241.62,2,1,1,4,Ocasionais
15777.0,182,7,1762.6100000000001,2,3,3,8,Ocasionais
15778.0,372,1,307.95,1,1,1,3,Dormentes
15779.0,404,2,124.08,1,1,1,3,Dormentes
15780.0,124,3,475.28000000000003,2,2,2,6,Ocasionais
15781.0,78,2,211.3,2,1,1,4,Ocasionais
15782.0,30,2,3037.7,3,1,3,7,Ocasionais
15784.0,408,2,848.3299999999999,1,1,2,4,Dormentes
15785.0,98,15,5306.79,2,3,3,8,Ocasionais
15786.0,55,3,6730.26,3,2,3,8,Recorrentes
15787.0,2,1,479.1,3,1,2,6,Ocasionais
15788.0,449,1,221.83,1,1,1,3,Dormentes
15789.0,299,6,1962.01,2,3,3,8,Ocasionais
15791.0,145,4,3218.89,2,2,3,7,Ocasionais
15792.0,340,2,933.8399999999999,1,1,2,4,Dormentes
15793.0,209,6,1740.6,2,3,3,8,Ocasionais
15794.0,677,2,777.0,1,1,2,4,Dormentes
15795.0,90,8,1979.87,2,3,3,8,Ocasionais
15796.0,13,15,4347.78,3,3,3,9,Recorrentes
15797.0,54,6,2821.08,3,3,3,9,Recorrentes
15798.0,433,3,1535.37,1,2,3,6,Dormentes
15799.0,16,4,1421.3400000000001,3,2,3,8,Recorrentes
15800.0,48,7,1227.07,3,3,2,8,Recorrentes
15801.0,1,2,1007.2,3,1,2,6,Ocasionais
15802.0,83,1,451.42,2,1,2,5,Ocasionais
15803.0,386,3,1513.84,1,2,3,6,Dormentes
15804.0,5,9,3173.52,3,3,3,9,Recorrentes
15805.0,5,25,8479.5,3,3,3,9,Recorrentes
15806.0,98,2,521.88,2,1,2,5,Ocasionais
15807.0,18,3,1549.22,3,2,3,8,Recorrentes
15808.0,247,21,17180.25,2,3,3,8,Ocasionais
15809.0,125,6,1157.8799999999999,2,3,2,7,Ocasionais
15810.0,19,8,2999.04,3,3,3,9,Recorrentes
15811.0,46,6,3041.33,3,3,3,9,Recorrentes
15812.0,48,12,5201.47,3,3,3,9,Recorrentes
15813.0,148,2,1303.9099999999999,2,1,2,5,Ocasionais
15814.0,334,2,689.1099999999999,1,1,2,4,Dormentes
15815.0,4,5,2100.6,3,2,3,8,Recorrentes
15816.0,483,2,144.15,1,1,1,3,Dormentes
15817.0,361,3,2766.3999999999996,1,2,3,6,Dormentes
15818.0,529,1,340.5,1,1,1,3,Dormentes
15819.0,72,9,3614.81,2,3,3,8,Ocasionais
15820.0,260,1,206.98,2,1,1,4,Ocasionais
15821.0,2,1,254.18,3,1,1,5,Ocasionais
15822.0,300,5,1394.79,2,2,2,6,Ocasionais
15823.0,313,3,3882.17,2,2,3,7,Ocasionais
15824.0,394,2,890.94,1,1,2,4,Dormentes
15825.0,113,1,532.94,2,1,2,5,Ocasionais
15826.0,151,2,1663.97,2,1,3,6,Ocasionais
15827.0,14,28,3603.14,3,3,3,9,Recorrentes
15828.0,316,1,1108.82,1,1,2,4,Dormentes
15829.0,40,2,636.14,3,1,2,6,Ocasionais
15831.0,65,2,451.11,2,1,2,5,Ocasionais
15832.0,195,1,836.79,2,1,2,5,Ocasionais
15833.0,678,1,80.4,1,1,1,3,Dormentes
15834.0,11,7,3764.39,3,3,3,9,Recorrentes
15835.0,78,3,675.51,2,2,2,6,Ocasionais
15837.0,5,2,777.01,3,1,2,6,Ocasionais
15838.0,5,29,67896.0,3,3,3,9,Recorrentes
15839.0,21,2,790.36,3,1,2,6,Ocasionais
15840.0,113,1,241.74,2,1,1,4,Ocasionais
15841.0,13,9,2742.41,3,3,3,9,Recorrentes
15842.0,334,2,548.8,1,1,2,4,Dormentes
15843.0,244,1,118.95,2,1,1,4,Ocasionais
15845.0,27,9,3784.51,3,3,3,9,Recorrentes
15846.0,326,1,107.01,1,1,1,3,Dormentes
15847.0,229,4,613.98,2,2,2,6,Ocasionais
15848.0,562,1,137.99,1,1,1,3,Dormentes
15850.0,109,5,888.03,2,2,2,6,Ocasionais
15851.0,467,1,109.73,1,1,1,3,Dormentes
15852.0,127,3,257.26,2,2,1,5,Ocasionais
15854.0,27,19,5449.1,3,3,3,9,Recorrentes
15855.0,77,6,1052.72,2,3,2,7,Ocasionais
15856.0,6,43,27883.88,3,3,3,9,Recorrentes
15857.0,371,1,273.48,1,1,1,3,Dormentes
15858.0,18,11,3094.96,3,3,3,9,Recorrentes
15859.0,373,1,438.46,1,1,2,4,Dormentes
15860.0,16,16,2259.29,3,3,3,9,Recorrentes
15861.0,75,7,2346.04,2,3,3,8,Ocasionais
15862.0,53,12,2339.1400000000003,3,3,3,9,Recorrentes
15863.0,133,4,295.46,2,2,1,5,Ocasionais
15864.0,7,5,1722.84,3,2,3,8,Recorrentes
15865.0,29,4,1950.1399999999999,3,2,3,8,Recorrentes
15866.0,42,1,211.89,3,1,1,5,Ocasionais
15867.0,11,29,8418.28,3,3,3,9,Recorrentes
15868.0,524,1,94.53,1,1,1,3,Dormentes
15869.0,218,3,321.11,2,2,1,5,Ocasionais
15870.0,337,3,506.02,1,2,2,5,Dormentes
15871.0,378,1,33.1,1,1,1,3,Dormentes
15872.0,319,2,413.0,1,1,1,3,Dormentes
15873.0,440,4,313.92,1,2,1,4,Dormentes
15874.0,4,21,11284.76,3,3,3,9,Recorrentes
15875.0,587,1,108.52,1,1,1,3,Dormentes
15876.0,350,2,1449.1399999999999,1,1,3,5,Dormentes
15878.0,502,2,330.77,1,1,1,3,Dormentes
15879.0,345,4,1137.8,1,2,2,5,Dormentes
15880.0,310,1,329.03,2,1,1,4,Ocasionais
15881.0,253,5,501.39000000000004,2,2,2,6,Ocasionais
15882.0,139,8,1124.66,2,3,2,7,Ocasionais
15884.0,373,2,244.6,1,1,1,3,Dormentes
15885.0,33,15,1951.8200000000002,3,3,3,9,Recorrentes
15886.0,1,4,1052.8700000000001,3,2,2,7,Recorrentes
15887.0,347,3,1027.15,1,2,2,5,Dormentes
15888.0,21,3,429.15999999999997,3,2,2,7,Recorrentes
15889.0,97,8,1427.6,2,3,3,8,Ocasionais
15890.0,335,5,535.65,1,2,2,5,Dormentes
15891.0,167,1,511.68,2,1,2,5,Ocasionais
15892.0,610,1,128.2,1,1,1,3,Dormentes
15893.0,422,1,305.28,1,1,1,3,Dormentes
15894.0,194,2,258.25,2,1,1,4,Ocasionais
15895.0,90,1,179.17,2,1,1,4,Ocasionais
15897.0,135,2,208.58999999999997,2,1,1,4,Ocasionais
15898.0,167,24,4610.56,2,3,3,8,Ocasionais
15899.0,309,1,56.25,2,1,1,4,Ocasionais
15900.0,354,3,549.29,1,2,2,5,Dormentes
15901.0,18,6,565.19,3,3,2,8,Recorrentes
15902.0,321,1,145.01,1,1,1,3,Dormentes
15903.0,11,9,6333.4400000000005,3,3,3,9,Recorrentes
15905.0,484,1,114.69,1,1,1,3,Dormentes
15906.0,9,8,2350.7,3,3,3,9,Recorrentes
15907.0,117,2,477.59000000000003,2,1,2,5,Ocasionais
15908.0,431,2,758.62,1,1,2,4,Dormentes
15909.0,114,1,191.94,2,1,1,4,Ocasionais
15910.0,5,13,2284.06,3,3,3,9,Recorrentes
15911.0,564,8,1700.24,1,3,3,7,Dormentes
15912.0,119,9,1074.7,2,3,2,7,Ocasionais
15913.0,475,1,6.3,1,1,1,3,Dormentes
15914.0,319,2,205.98999999999998,1,1,1,3,Dormentes
15915.0,342,1,364.45,1,1,1,3,Dormentes
15916.0,18,11,2608.23,3,3,3,9,Recorrentes
15917.0,188,5,530.17,2,2,2,6,Ocasionais
15918.0,131,3,582.88,2,2,2,6,Ocasionais
15919.0,309,1,214.08,2,1,1,4,Ocasionais
15920.0,95,9,569.14,2,3,2,7,Ocasionais
15921.0,113,4,775.26,2,2,2,6,Ocasionais
15922.0,314,1,369.5,1,1,1,3,Dormentes
15923.0,313,1,127.08,2,1,1,4,Ocasionais
15924.0,672,1,102.82,1,1,1,3,Dormentes
15925.0,135,1,207.15,2,1,1,4,Ocasionais
15926.0,483,1,134.44,1,1,1,3,Dormentes
15927.0,588,1,106.54,1,1,1,3,Dormentes
15928.0,597,1,293.53,1,1,1,3,Dormentes
15929.0,585,1,594.0,1,1,2,4,Dormentes
15930.0,8,1,426.63,3,1,2,6,Ocasionais
15931.0,369,1,239.9,1,1,1,3,Dormentes
15932.0,29,7,2195.65,3,3,3,9,Recorrentes
15933.0,12,2,728.27,3,1,2,6,Ocasionais
15934.0,358,2,2190.66,1,1,3,5,Dormentes
15935.0,180,2,416.86,2,1,1,4,Ocasionais
15936.0,320,2,282.79,1,1,1,3,Dormentes
15937.0,5,1,145.35,3,1,1,5,Ocasionais
15938.0,53,9,734.81,3,3,2,8,Recorrentes
15939.0,30,16,9060.39,3,3,3,9,Recorrentes
15940.0,252,1,35.8,2,1,1,4,Ocasionais
15941.0,578,1,405.0,1,1,1,3,Dormentes
15942.0,74,1,337.44,2,1,1,4,Ocasionais
15943.0,590,2,271.29,1,1,1,3,Dormentes
15944.0,217,4,2164.24,2,2,3,7,Ocasionais
15945.0,306,4,646.27,2,2,2,6,Ocasionais
15946.0,443,3,2304.18,1,2,3,6,Dormentes
15947.0,23,1,1708.24,3,1,3,7,Ocasionais
15948.0,365,1,553.85,1,1,2,4,Dormentes
15949.0,12,1,237.04,3,1,1,5,Ocasionais
15950.0,19,9,6702.62,3,3,3,9,Recorrentes
15951.0,226,2,680.12,2,1,2,5,Ocasionais
15952.0,9,3,558.64,3,2,2,7,Recorrentes
15953.0,6,15,2858.79,3,3,3,9,Recorrentes
15954.0,530,1,190.75,1,1,1,3,Dormentes
15955.0,7,19,6644.21,3,3,3,9,Recorrentes
15956.0,492,2,617.5999999999999,1,1,2,4,Dormentes
15957.0,361,2,492.36,1,1,2,4,Dormentes
15958.0,15,4,462.12,3,2,2,7,Recorrentes
15959.0,623,3,542.8900000000001,1,2,2,5,Dormentes
15960.0,315,4,410.95000000000005,1,2,1,4,Dormentes
15961.0,320,1,451.29,1,1,2,4,Dormentes
15962.0,390,1,289.48,1,1,1,3,Dormentes
15964.0,604,1,269.21,1,1,1,3,Dormentes
15965.0,308,10,2119.26,2,3,3,8,Ocasionais
15966.0,391,1,426.53,1,1,2,4,Dormentes
15967.0,259,11,2730.22,2,3,3,8,Ocasionais
15968.0,329,1,404.55,1,1,1,3,Dormentes
15969.0,126,3,769.65,2,2,2,6,Ocasionais
15970.0,244,2,1017.32,2,1,2,5,Ocasionais
15971.0,8,15,4289.83,3,3,3,9,Recorrentes
15972.0,397,5,1769.33,1,2,3,6,Dormentes
15973.0,307,3,680.62,2,2,2,6,Ocasionais
15974.0,36,6,2895.01,3,3,3,9,Recorrentes
15975.0,25,1,371.01,3,1,1,5,Ocasionais
15976.0,106,6,1694.41,2,3,3,8,Ocasionais
15978.0,18,3,3279.42,3,2,3,8,Recorrentes
15979.0,543,1,329.22,1,1,1,3,Dormentes
15980.0,29,7,6543.68,3,3,3,9,Recorrentes
15981.0,18,20,8804.17,3,3,3,9,Recorrentes
15982.0,546,1,324.51,1,1,1,3,Dormentes
15983.0,301,7,2783.62,2,3,3,8,Ocasionais
15984.0,12,28,7663.1,3,3,3,9,Recorrentes
15985.0,64,7,2715.28,2,3,3,8,Ocasionais
15986.0,322,1,186.3,1,1,1,3,Dormentes
15987.0,61,7,1296.85,2,3,2,7,Ocasionais
15988.0,492,2,582.11,1,1,2,4,Dormentes
15989.0,316,2,368.31,1,1,1,3,Dormentes
15990.0,228,6,1607.01,2,3,3,8,Ocasionais
15991.0,475,1,150.55,1,1,1,3,Dormentes
15992.0,337,2,854.61,1,1,2,4,Dormentes
15994.0,352,2,761.41,1,1,2,4,Dormentes
15995.0,355,1,694.54,1,1,2,4,Dormentes
15996.0,29,7,1386.4,3,3,2,8,Recorrentes
15998.0,28,15,7697.88,3,3,3,9,Recorrentes
15999.0,676,1,20.4,1,1,1,3,Dormentes
16001.0,322,1,583.39,1,1,2,4,Dormentes
16002.0,566,1,169.21,1,1,1,3,Dormentes
16003.0,75,8,4672.36,2,3,3,8,Ocasionais
16004.0,415,5,2146.39,1,2,3,6,Dormentes
16005.0,123,8,2062.19,2,3,3,8,Ocasionais
16006.0,152,2,332.82,2,1,1,4,Ocasionais
16007.0,9,6,2836.96,3,3,3,9,Recorrentes
16008.0,16,14,5191.06,3,3,3,9,Recorrentes
16009.0,100,1,441.59,2,1,2,5,Ocasionais
16010.0,186,11,1694.8600000000001,2,3,3,8,Ocasionais
16011.0,12,26,4705.59,3,3,3,9,Recorrentes
16012.0,69,4,2695.42,2,2,3,7,Ocasionais
16013.0,8,75,44807.24,3,3,3,9,Recorrentes
16014.0,93,4,967.8299999999999,2,2,2,6,Ocasionais
16016.0,20,8,1517.8799999999999,3,3,3,9,Recorrentes
16017.0,358,4,1333.7,1,2,2,5,Dormentes
16018.0,121,3,451.13,2,2,2,6,Ocasionais
16019.0,77,25,16495.17,2,3,3,8,Ocasionais
16020.0,6,1,518.8,3,1,2,6,Ocasionais
16021.0,336,2,487.03,1,1,2,4,Dormentes
16022.0,201,1,602.63,2,1,2,5,Ocasionais
16023.0,133,2,500.69000000000005,2,1,2,5,Ocasionais
16024.0,352,2,232.96,1,1,1,3,Dormentes
16027.0,32,15,2048.36,3,3,3,9,Recorrentes
16028.0,536,1,82.2,1,1,1,3,Dormentes
16029.0,1,103,106813.16,3,3,3,9,Recorrentes
16030.0,250,1,331.24,2,1,1,4,Ocasionais
16031.0,33,2,547.9,3,1,2,6,Ocasionais
16032.0,397,6,1965.72,1,3,3,7,Dormentes
16033.0,7,25,9015.35,3,3,3,9,Recorrentes
16034.0,137,6,911.3199999999999,2,3,2,7,Ocasionais
16035.0,501,1,217.73,1,1,1,3,Dormentes
16036.0,28,4,2556.84,3,2,3,8,Recorrentes
16037.0,210,5,1509.3400000000001,2,2,3,7,Ocasionais
16038.0,118,2,393.33,2,1,1,4,Ocasionais
16039.0,364,2,456.4,1,1,2,4,Dormentes
16040.0,6,7,2416.9,3,3,3,9,Recorrentes
16041.0,82,2,2739.8,2,1,3,6,Ocasionais
16042.0,48,5,1508.33,3,2,3,8,Recorrentes
16043.0,152,7,1759.0900000000001,2,3,3,8,Ocasionais
16044.0,376,1,340.84,1,1,1,3,Dormentes
16045.0,60,8,3434.93,3,3,3,9,Recorrentes
16046.0,503,1,235.78,1,1,1,3,Dormentes
16048.0,314,4,818.7900000000001,1,2,2,5,Dormentes
16049.0,16,4,1261.45,3,2,2,7,Recorrentes
16050.0,114,3,300.7,2,2,1,5,Ocasionais
16051.0,622,1,188.44,1,1,1,3,Dormentes
